unit_number,time_in_cycles,sensor_11,sensor_4,sensor_15,sensor_2,sensor_17,sensor_3,sensor_8,sensor_13,sensor_9,sensor_14,sensor_20,sensor_21,sensor_7,sensor_12
40,105,47.72,1415.68,8.4423,642.88,394,1590.1,2388.15,2388.09,9066.12,8142.27,38.69,23.2934,553.09,520.79
40,106,47.6,1422.89,8.4755,643.24,394,1588.99,2388.1,2388.15,9070.77,8147.3,38.83,23.2113,552.4,521.02
40,107,47.78,1411.95,8.4617,643.05,394,1590.21,2388.19,2388.15,9064.55,8137.03,38.84,23.1594,552.87,521.99
40,108,47.78,1417.07,8.4781,643.65,394,1591.38,2388.13,2388.17,9065.78,8143.28,38.64,23.2279,553.32,521.06
40,109,47.7,1415.79,8.4727,642.65,394,1589.15,2388.13,2388.11,9076.12,8142.91,38.7,23.1671,553.25,521.26
40,110,47.7,1413.05,8.4593,643.05,394,1601.65,2388.08,2388.09,9066.92,8143.01,38.89,23.1446,553.03,520.95
40,111,47.83,1412.76,8.4163,642.86,394,1592.16,2388.15,2388.15,9065.85,8140.96,38.83,23.2337,552.67,520.8
40,112,47.74,1415.28,8.4555,642.63,394,1593.34,2388.14,2388.11,9062.68,8145.92,38.86,23.1957,553.36,521.02
40,113,47.62,1406.46,8.4394,643.29,394,1595.24,2388.1,2388.09,9071.81,8141.99,38.7,23.3191,552.96,520.94
40,114,47.6,1410.8,8.4579,643.35,395,1596.76,2388.17,2388.11,9071.91,8144.87,38.74,23.204,553.02,520.68
40,115,47.56,1412.2,8.477,642.49,395,1592.47,2388.09,2388.09,9066.05,8150.23,38.7,23.3213,553.0,521.07
40,116,47.83,1416.41,8.4484,643.39,394,1595.58,2388.17,2388.16,9075.93,8150.82,38.66,23.2514,552.89,521.08
40,117,47.86,1416.29,8.4684,642.99,395,1590.89,2388.12,2388.16,9071.42,8149.87,38.71,23.3111,552.33,521.44
40,118,47.66,1414.41,8.438,642.83,395,1594.88,2388.19,2388.14,9068.83,8148.56,38.69,23.1924,552.96,521.1
40,119,47.54,1406.44,8.4931,643.23,395,1592.27,2388.19,2388.13,9079.77,8153.57,38.73,23.2514,552.7,520.77
40,120,47.66,1412.09,8.4549,643.69,394,1596.67,2388.16,2388.17,9070.72,8144.69,38.72,23.3413,552.52,521.19
40,121,47.44,1412.01,8.4926,642.66,394,1590.1,2388.13,2388.11,9072.38,8151.0,38.79,23.2284,553.24,520.72
40,122,47.75,1418.72,8.4719,643.39,393,1588.78,2388.12,2388.15,9072.86,8149.08,38.83,23.1672,553.39,520.24
40,123,47.71,1414.84,8.4571,642.99,394,1597.06,2388.12,2388.17,9065.8,8147.8,38.62,23.1853,553.35,520.98
40,124,47.8,1419.88,8.4947,643.19,394,1593.54,2388.19,2388.1,9071.46,8150.41,38.72,23.225,553.0,520.92
40,125,47.69,1412.83,8.4888,642.48,394,1588.22,2388.13,2388.1,9072.55,8142.58,38.68,23.2241,552.21,520.94
40,126,47.66,1421.92,8.4805,643.31,394,1600.8,2388.16,2388.12,9068.38,8151.49,38.64,23.1126,551.98,521.21
40,127,47.68,1412.73,8.4389,642.99,395,1596.53,2388.16,2388.14,9073.05,8148.8,38.77,23.25,553.1,521.54
40,128,47.62,1415.51,8.4844,643.47,396,1593.05,2388.12,2388.11,9075.73,8153.02,38.77,23.2382,552.57,520.49
40,129,47.85,1415.94,8.477,643.12,395,1597.15,2388.11,2388.14,9074.7,8147.46,38.68,23.2466,551.94,521.13
40,130,47.79,1422.86,8.4642,642.58,395,1589.19,2388.13,2388.14,9074.44,8148.6,38.44,23.1718,552.9,520.98
40,131,47.67,1416.33,8.4732,643.04,396,1596.71,2388.1,2388.15,9072.25,8148.33,38.76,22.9884,552.19,520.9
40,132,47.71,1424.12,8.4802,642.91,394,1595.06,2388.05,2388.11,9071.38,8154.47,38.7,23.089,552.56,520.98
40,133,47.7,1420.19,8.4813,642.81,397,1599.75,2388.14,2388.14,9072.47,8152.35,38.71,23.2426,552.89,520.85
40,134,47.73,1416.87,8.431,642.96,394,1591.02,2388.07,2388.1,9079.03,8152.74,38.76,23.1097,553.06,520.69
40,135,47.92,1416.27,8.4907,643.28,394,1593.03,2388.07,2388.15,9087.11,8151.37,38.8,23.172,553.56,520.43
40,136,47.8,1417.51,8.4909,642.75,394,1593.1,2388.13,2388.11,9082.91,8148.46,38.75,23.1907,552.93,520.59
40,137,47.91,1411.93,8.4292,642.75,393,1590.91,2388.16,2388.18,9077.03,8152.56,38.68,23.2265,552.6,520.87
40,138,47.72,1414.9,8.4698,642.84,395,1600.93,2388.19,2388.2,9087.51,8148.69,38.62,23.1908,552.35,521.16
40,139,47.69,1411.65,8.4631,643.02,394,1591.79,2388.11,2388.09,9076.22,8150.78,38.66,23.2684,552.54,520.91
40,140,47.78,1416.32,8.4827,643.11,394,1601.04,2388.13,2388.16,9079.96,8155.07,38.49,23.1124,552.76,521.19
40,141,47.79,1420.84,8.5089,642.41,396,1593.39,2388.12,2388.14,9073.17,8154.24,38.41,23.226,552.16,520.84
40,142,47.82,1417.29,8.4494,643.46,394,1598.31,2388.13,2388.16,9081.26,8159.74,38.63,23.2028,553.09,520.64
40,143,47.61,1415.5,8.5097,642.89,396,1595.6,2388.15,2388.13,9078.17,8158.62,38.63,23.2497,551.77,521.15
40,144,47.86,1418.99,8.4692,643.72,394,1596.64,2388.16,2388.18,9082.25,8154.85,38.65,23.1117,552.66,520.63
40,145,47.93,1420.09,8.4877,642.87,396,1594.2,2388.07,2388.13,9087.31,8162.84,38.53,23.2354,553.1,520.44
40,146,47.64,1414.27,8.5127,643.31,395,1594.14,2388.1,2388.13,9082.02,8152.76,38.49,23.22,552.43,520.86
40,147,47.68,1417.04,8.4695,643.31,395,1593.49,2388.16,2388.15,9085.17,8163.24,38.7,23.2738,552.64,521.02
40,148,47.75,1420.1,8.4593,643.54,396,1596.47,2388.13,2388.17,9084.94,8161.67,38.71,23.1265,552.19,520.42
40,149,47.71,1421.33,8.4716,642.77,394,1598.98,2388.17,2388.14,9085.53,8162.69,38.67,23.1167,553.36,521.01
40,150,47.95,1423.88,8.4644,643.56,394,1598.29,2388.12,2388.2,9089.1,8163.49,38.74,23.1691,553.07,520.86
40,151,47.74,1420.46,8.4725,642.84,394,1597.36,2388.14,2388.17,9081.96,8166.34,38.64,23.1927,552.5,520.62
40,152,47.98,1411.43,8.4777,643.65,393,1596.73,2388.13,2388.09,9086.9,8162.25,38.57,23.1096,551.94,520.51
40,153,47.77,1416.22,8.5221,643.23,396,1594.83,2388.15,2388.15,9084.36,8161.16,38.56,23.1506,553.15,520.94
40,154,48.0,1418.6,8.4865,643.13,395,1596.86,2388.14,2388.19,9093.35,8159.78,38.52,23.0844,552.21,520.28
40,155,47.85,1417.95,8.4892,643.04,395,1597.9,2388.11,2388.12,9099.13,8167.58,38.55,23.0479,552.05,520.31
40,156,47.82,1423.83,8.4869,643.44,398,1593.4,2388.22,2388.16,9098.02,8165.98,38.71,23.2481,552.35,520.28
40,157,47.87,1420.97,8.4936,642.91,395,1596.23,2388.17,2388.18,9099.86,8167.85,38.68,23.2025,552.9,520.5
40,158,47.92,1421.75,8.4846,642.96,394,1598.97,2388.21,2388.18,9090.2,8164.87,38.71,23.0951,551.57,520.19
40,159,47.97,1415.27,8.4841,643.41,396,1598.67,2388.16,2388.18,9096.12,8165.11,38.46,23.206,552.05,520.5
40,160,47.98,1422.9,8.4912,642.87,396,1595.69,2388.15,2388.18,9092.63,8167.62,38.6,23.1296,552.62,519.88
40,161,47.89,1425.36,8.5036,643.53,395,1583.91,2388.18,2388.16,9093.04,8169.04,38.64,23.0539,552.27,520.71
40,162,47.71,1423.7,8.4862,643.69,396,1601.18,2388.11,2388.17,9102.56,8169.79,38.57,23.0332,551.53,520.31
40,163,47.73,1417.51,8.4827,643.17,393,1594.13,2388.13,2388.18,9103.55,8164.49,38.69,23.2238,552.19,520.41
40,164,47.82,1424.2,8.4999,643.53,393,1602.3,2388.16,2388.18,9095.95,8172.54,38.54,23.1855,552.56,520.13
40,165,47.85,1421.72,8.4927,643.45,394,1597.18,2388.16,2388.14,9102.92,8170.34,38.43,23.1393,552.59,520.32
40,166,48.03,1422.24,8.5036,643.59,396,1598.48,2388.18,2388.12,9100.85,8171.39,38.52,23.0775,551.82,520.28
40,167,47.87,1422.9,8.482,643.61,396,1592.84,2388.22,2388.18,9105.82,8167.87,38.58,23.1092,551.87,520.53
40,168,47.78,1424.77,8.4896,643.2,398,1596.3,2388.16,2388.23,9110.94,8173.09,38.38,23.2124,552.12,520.06
40,169,48.13,1423.45,8.513,643.27,395,1598.73,2388.11,2388.14,9102.26,8176.48,38.51,23.0678,552.01,520.22
40,170,47.89,1422.47,8.476,643.29,395,1599.9,2388.13,2388.22,9110.13,8178.88,38.52,23.1798,552.12,520.19
40,171,47.83,1421.72,8.512,643.44,398,1599.69,2388.18,2388.13,9101.61,8179.72,38.41,23.1361,552.29,520.4
40,172,48.04,1422.74,8.5442,643.42,395,1597.18,2388.17,2388.2,9105.17,8183.77,38.55,23.1271,552.08,520.55
40,173,47.88,1429.6,8.5191,643.95,395,1599.81,2388.18,2388.23,9112.69,8178.68,38.53,23.2039,552.3,520.12
40,174,48.12,1430.95,8.4808,643.51,396,1604.6,2388.16,2388.13,9120.78,8186.11,38.45,23.0757,552.78,520.43
40,175,47.99,1423.96,8.5106,643.63,395,1598.28,2388.2,2388.18,9111.11,8179.09,38.52,23.124,551.82,520.53
40,176,48.08,1415.96,8.4808,643.97,395,1607.64,2388.14,2388.18,9121.78,8185.17,38.63,23.1903,551.27,519.74
40,177,47.98,1425.87,8.5179,644.26,395,1598.58,2388.17,2388.17,9122.69,8181.32,38.52,23.1628,551.54,520.49
40,178,48.06,1429.43,8.4845,643.93,394,1603.02,2388.19,2388.16,9112.86,8188.82,38.41,23.0295,551.27,519.92
40,179,47.97,1419.48,8.5238,643.3,397,1598.63,2388.24,2388.23,9125.11,8192.22,38.74,23.1035,551.6,520.47
40,180,48.05,1431.78,8.5237,643.68,397,1606.65,2388.16,2388.11,9118.87,8186.41,38.39,22.9777,551.36,520.81
40,181,48.16,1429.35,8.503,643.33,395,1606.82,2388.17,2388.22,9123.82,8194.13,38.58,23.0732,552.15,520.51
40,182,48.13,1430.81,8.5184,643.81,398,1607.54,2388.19,2388.14,9127.8,8193.83,38.39,23.0108,551.38,520.03
40,183,48.2,1428.22,8.5317,643.7,396,1602.54,2388.15,2388.15,9130.24,8195.59,38.53,22.9529,551.88,520.39
40,184,48.08,1425.46,8.5105,643.59,396,1604.29,2388.18,2388.19,9129.43,8199.71,38.54,23.0755,551.38,520.31
40,185,48.12,1427.3,8.5312,643.32,397,1604.87,2388.21,2388.18,9127.07,8194.02,38.47,22.9686,552.45,519.56
40,186,48.16,1427.59,8.4929,643.6,396,1614.93,2388.22,2388.21,9133.34,8198.36,38.3,23.1198,551.58,519.73
40,187,48.15,1428.42,8.4856,644.06,397,1604.34,2388.14,2388.22,9133.51,8198.9,38.5,23.0906,550.87,519.75
40,188,48.03,1432.96,8.535,643.87,397,1611.92,2388.23,2388.25,9142.42,8202.76,38.37,23.1022,551.08,520.33
45,1,47.13,1403.72,8.3918,642.4,391,1584.27,2387.99,2387.95,9071.34,8150.67,39.15,23.4142,554.81,522.49
45,2,47.2,1398.95,8.3873,642.57,390,1580.54,2387.93,2387.99,9068.79,8155.6,39.01,23.4461,554.31,522.53
45,3,47.03,1396.16,8.4158,641.83,390,1586.01,2387.94,2388.02,9072.93,8156.34,38.97,23.3814,554.86,522.4
45,4,47.21,1399.46,8.3862,642.51,392,1588.56,2387.97,2387.96,9074.0,8159.99,38.89,23.5169,554.81,522.43
45,5,47.45,1402.37,8.4016,642.43,391,1577.38,2387.94,2388.02,9068.84,8153.01,39.01,23.3457,554.54,522.16
45,6,47.14,1394.36,8.3942,642.25,391,1586.89,2388.02,2387.95,9068.47,8149.79,38.98,23.4869,554.91,522.52
45,7,47.24,1394.63,8.4392,642.59,391,1586.75,2388.01,2388.02,9076.48,8152.54,38.77,23.4211,554.3,522.55
45,8,47.22,1397.04,8.4142,641.75,392,1583.59,2387.98,2387.97,9071.25,8143.72,39.08,23.4394,554.83,522.6
45,9,47.33,1393.75,8.3895,642.48,392,1575.54,2387.94,2388.01,9077.86,8150.72,38.86,23.3374,554.93,522.57
45,10,47.26,1395.36,8.4147,642.19,392,1586.95,2387.95,2387.93,9077.97,8154.64,39.09,23.3871,554.75,522.29
45,11,47.21,1395.97,8.3684,642.04,392,1581.9,2388.0,2388.0,9064.09,8151.27,39.0,23.4111,554.93,521.71
45,12,47.22,1401.5,8.402,642.23,393,1589.56,2387.95,2387.95,9074.9,8149.41,39.0,23.4707,554.55,522.52
45,13,47.18,1396.11,8.4204,641.83,391,1580.03,2388.04,2388.02,9074.75,8157.31,38.95,23.4372,554.64,523.07
45,14,47.0,1395.27,8.3869,642.2,392,1578.76,2387.99,2388.0,9076.98,8154.58,38.98,23.463,554.56,522.68
45,15,47.34,1399.03,8.3869,642.15,392,1585.59,2387.98,2388.04,9068.15,8152.81,38.99,23.3841,555.12,521.74
45,16,47.22,1396.88,8.3892,642.28,392,1586.88,2387.93,2387.96,9068.3,8150.84,38.98,23.5026,554.87,522.23
45,17,47.06,1406.43,8.3696,642.06,391,1583.64,2388.0,2388.05,9070.49,8152.64,38.85,23.4428,554.16,522.62
45,18,47.2,1400.46,8.4012,642.47,392,1590.93,2388.0,2388.0,9067.69,8158.15,39.0,23.3411,554.32,522.26
45,19,47.15,1390.08,8.3959,641.91,392,1584.73,2388.01,2387.96,9070.81,8151.07,39.09,23.3803,554.84,522.32
45,20,47.33,1394.04,8.3932,642.11,391,1589.46,2388.01,2387.96,9071.12,8149.96,38.97,23.4737,554.0,521.62
45,21,47.15,1396.32,8.3811,642.23,391,1582.61,2388.04,2387.98,9079.16,8149.71,39.15,23.3855,554.12,522.02
45,22,47.14,1404.5,8.387,642.64,391,1583.37,2387.93,2387.99,9072.85,8154.55,39.12,23.4677,553.71,522.33
45,23,47.17,1391.76,8.4418,642.31,391,1590.53,2387.97,2388.02,9070.83,8158.59,38.92,23.3783,554.6,522.41
45,24,47.3,1406.04,8.4091,642.15,393,1583.11,2388.0,2388.01,9071.34,8152.79,38.96,23.3422,554.47,522.31
45,25,47.18,1397.36,8.3803,642.74,392,1581.95,2387.97,2387.99,9074.31,8154.97,39.09,23.4403,553.77,522.57
45,26,47.24,1405.01,8.3997,641.57,392,1586.48,2387.99,2388.0,9076.04,8151.66,39.16,23.4187,554.65,522.29
45,27,47.18,1403.04,8.3762,641.64,391,1587.1,2387.99,2387.97,9070.97,8150.2,39.01,23.5326,554.16,522.41
45,28,47.0,1396.93,8.4205,642.0,392,1588.32,2387.99,2388.02,9069.58,8147.45,39.12,23.3835,554.15,522.6
45,29,47.12,1394.31,8.369,641.66,392,1586.43,2388.0,2387.96,9073.6,8149.98,38.84,23.4971,554.12,522.35
45,30,47.25,1398.59,8.3854,641.87,393,1578.31,2387.96,2388.0,9073.33,8149.15,38.94,23.3643,554.54,522.51
45,31,47.09,1401.2,8.4278,641.99,390,1592.57,2388.02,2388.0,9075.67,8153.18,38.92,23.2955,554.35,522.1
45,32,47.26,1395.14,8.4265,642.83,393,1586.52,2387.99,2387.95,9080.29,8147.43,38.98,23.4345,555.01,522.09
45,33,47.25,1395.86,8.3851,642.15,391,1587.98,2388.01,2388.0,9068.15,8154.57,38.97,23.4007,555.55,522.58
45,34,47.25,1394.74,8.3669,642.1,391,1592.79,2388.04,2387.95,9078.64,8148.39,38.9,23.4692,554.88,522.47
45,35,47.23,1400.39,8.4195,642.21,391,1585.5,2387.98,2388.02,9074.8,8153.12,39.04,23.5263,553.55,522.22
45,36,47.21,1397.19,8.4203,642.04,389,1585.16,2388.0,2388.03,9079.73,8151.94,39.12,23.3833,554.61,522.41
45,37,47.12,1403.56,8.3982,641.71,394,1580.55,2388.01,2387.98,9066.42,8155.47,38.93,23.3336,554.06,522.26
45,38,47.21,1401.91,8.4212,642.21,391,1583.07,2387.93,2388.03,9074.13,8152.47,38.96,23.4666,554.7,522.53
45,39,47.18,1392.69,8.4237,641.98,391,1589.63,2388.0,2388.01,9074.44,8152.8,38.99,23.4472,554.23,522.39
45,40,47.15,1400.18,8.4236,642.08,391,1581.91,2388.03,2387.92,9069.2,8154.85,39.05,23.3772,554.53,522.25
45,41,47.42,1400.5,8.3765,642.24,391,1586.62,2387.97,2387.97,9069.24,8153.24,38.82,23.3982,554.2,522.64
45,42,47.13,1396.96,8.3982,642.32,392,1585.49,2387.98,2387.96,9069.85,8152.29,38.9,23.4523,553.89,522.65
45,43,47.14,1401.41,8.3868,642.17,392,1587.28,2387.92,2387.96,9071.84,8152.4,39.08,23.5111,554.97,522.6
45,44,47.09,1394.7,8.4357,642.07,393,1586.47,2387.97,2387.98,9074.08,8145.36,38.85,23.3458,553.98,522.27
45,45,47.23,1398.05,8.3932,642.15,392,1595.0,2388.03,2387.96,9079.61,8160.05,38.99,23.302,554.16,522.57
45,46,47.31,1401.57,8.4015,643.17,393,1588.53,2388.02,2388.03,9062.84,8152.05,38.92,23.4281,554.66,521.68
45,47,47.14,1403.25,8.4099,641.91,391,1581.36,2387.99,2388.0,9074.87,8156.51,39.06,23.3755,555.01,522.51
45,48,47.26,1392.41,8.393,642.02,391,1590.0,2388.01,2388.02,9069.51,8151.33,39.07,23.4273,554.45,521.92
45,49,47.24,1403.24,8.4343,642.18,391,1580.0,2388.02,2388.06,9062.9,8149.36,38.91,23.4004,553.76,522.28
45,50,47.47,1404.79,8.3901,641.62,391,1588.67,2387.99,2388.02,9072.56,8155.53,38.94,23.4344,554.23,522.37
45,51,47.23,1403.06,8.386,642.69,393,1582.0,2388.04,2387.98,9072.97,8146.61,38.9,23.3697,554.51,522.43
45,52,47.37,1394.36,8.4097,642.68,392,1579.54,2388.03,2388.02,9074.14,8154.23,39.07,23.3703,554.97,522.51
45,53,47.4,1405.98,8.4051,642.34,391,1586.75,2388.01,2387.96,9072.92,8154.06,38.73,23.4671,554.45,521.63
45,54,47.3,1395.67,8.3898,642.62,392,1585.88,2388.03,2388.02,9079.19,8153.55,39.0,23.4379,554.98,522.57
45,55,47.21,1405.3,8.4216,641.84,392,1584.92,2387.97,2388.07,9077.01,8152.46,38.96,23.2986,554.25,522.66
45,56,47.12,1404.08,8.4091,642.12,392,1586.36,2388.01,2387.99,9070.34,8154.53,39.03,23.419,554.05,521.88
45,57,47.3,1407.04,8.4117,642.23,391,1590.47,2388.0,2387.98,9074.2,8152.93,39.06,23.3349,554.29,521.97
45,58,47.31,1406.97,8.4252,642.46,392,1576.54,2388.0,2387.95,9065.63,8149.03,39.1,23.4298,553.94,521.87
45,59,47.41,1402.79,8.4057,642.11,392,1584.14,2388.04,2388.0,9069.23,8145.97,38.98,23.4285,554.23,522.06
45,60,47.28,1401.7,8.4207,642.43,392,1583.83,2387.96,2388.04,9071.75,8152.56,38.93,23.4548,554.56,521.72
45,61,47.42,1397.41,8.3744,641.93,389,1583.9,2388.02,2387.98,9072.21,8151.77,38.96,23.3939,554.28,522.11
45,62,47.31,1399.12,8.4062,642.66,391,1591.98,2388.04,2388.0,9069.02,8155.37,38.82,23.3384,554.09,522.0
45,63,47.32,1395.48,8.4038,642.07,390,1584.08,2387.97,2388.01,9058.36,8151.11,39.08,23.4599,554.46,522.33
45,64,47.25,1400.19,8.4047,642.49,393,1589.82,2388.0,2388.02,9076.76,8152.16,38.99,23.4297,554.36,522.7
45,65,47.11,1407.63,8.4138,642.39,392,1593.18,2388.03,2387.99,9074.89,8153.75,39.07,23.4085,553.17,521.91
45,66,47.29,1396.07,8.3846,641.96,392,1585.76,2388.03,2388.06,9078.16,8158.91,38.94,23.4591,554.12,521.51
45,67,47.27,1396.55,8.4191,641.87,391,1585.9,2388.0,2388.0,9074.27,8148.59,38.7,23.4329,554.89,522.27
45,68,47.21,1398.97,8.4287,642.58,394,1583.13,2388.04,2388.02,9072.54,8154.91,39.02,23.4152,554.56,522.62
45,69,47.31,1395.54,8.3977,642.62,392,1587.53,2388.03,2388.01,9068.4,8156.75,39.01,23.4174,554.43,522.0
45,70,47.33,1395.88,8.4105,642.25,393,1574.14,2388.02,2388.05,9075.99,8154.02,38.87,23.2702,554.24,522.34
45,71,47.32,1398.68,8.3965,642.72,391,1584.31,2388.03,2388.02,9068.0,8150.82,38.99,23.3141,554.32,522.01
45,72,47.33,1404.83,8.4344,642.51,394,1588.4,2388.01,2387.99,9070.99,8160.53,39.03,23.3482,553.97,522.15
45,73,47.06,1399.45,8.4361,642.32,390,1579.67,2388.02,2388.01,9074.6,8151.28,38.88,23.2875,554.46,522.59
45,74,47.29,1397.47,8.4031,642.39,392,1587.38,2388.0,2388.01,9069.21,8149.34,39.03,23.3897,553.85,522.67
45,75,47.28,1403.37,8.4202,642.09,393,1582.95,2388.02,2388.04,9077.66,8153.58,39.06,23.4048,554.38,521.76
45,76,47.31,1395.56,8.4309,642.41,392,1585.34,2388.0,2388.02,9068.63,8152.43,39.04,23.4298,553.7,522.01
45,77,47.27,1407.11,8.4018,642.98,393,1582.0,2388.05,2387.97,9076.65,8155.54,38.9,23.2682,553.99,522.1
45,78,47.33,1395.71,8.3894,642.05,390,1579.35,2388.07,2388.05,9074.31,8153.43,38.87,23.4792,554.51,522.03
45,79,47.35,1399.75,8.4378,642.3,391,1581.95,2388.04,2387.99,9073.85,8155.67,38.9,23.3391,554.33,521.95
45,80,47.22,1399.13,8.4083,642.6,393,1586.31,2388.01,2388.03,9077.19,8150.75,38.93,23.3247,553.95,522.34
45,81,47.29,1403.49,8.4589,642.16,392,1582.74,2388.07,2388.06,9068.24,8149.63,39.11,23.4124,554.57,521.96
45,82,47.3,1403.76,8.4025,642.78,392,1592.09,2388.01,2388.05,9073.74,8156.61,39.0,23.3066,554.35,521.61
45,83,47.28,1410.41,8.4292,642.68,392,1579.5,2388.02,2388.04,9075.82,8153.28,38.87,23.4168,554.71,521.52
45,84,47.49,1397.54,8.4077,642.02,394,1585.48,2387.99,2388.03,9072.28,8156.15,38.93,23.4171,553.65,522.13
45,85,47.33,1401.11,8.4018,641.77,392,1584.73,2388.0,2388.08,9077.11,8156.42,39.04,23.3316,554.19,522.28
45,86,47.34,1409.26,8.4299,642.6,393,1587.16,2387.96,2388.03,9074.73,8150.99,38.82,23.4274,554.04,521.57
45,87,47.18,1402.91,8.4591,642.13,391,1589.53,2388.08,2388.05,9077.44,8156.88,38.94,23.388,553.54,522.16
45,88,47.29,1403.07,8.412,642.32,392,1586.83,2388.02,2388.02,9079.46,8159.28,38.97,23.3189,554.07,521.12
45,89,47.31,1400.39,8.4506,642.41,392,1581.56,2388.06,2387.99,9071.17,8155.7,38.99,23.4733,553.74,521.91
45,90,47.53,1401.74,8.425,642.14,393,1587.53,2388.02,2388.04,9078.87,8146.89,38.86,23.3481,553.81,521.94
45,91,47.6,1407.44,8.4346,642.37,393,1591.12,2388.09,2387.97,9081.26,8156.38,38.82,23.3234,553.99,522.21
45,92,47.47,1401.2,8.3917,643.09,391,1585.68,2388.05,2388.03,9073.35,8151.38,38.96,23.4011,553.95,522.22
45,93,47.32,1404.11,8.4119,642.03,391,1590.02,2388.01,2388.08,9078.34,8155.76,38.87,23.3321,554.4,521.53
45,94,47.29,1405.0,8.4066,641.78,391,1584.07,2388.03,2388.06,9076.52,8156.59,38.89,23.4143,553.66,521.94
45,95,47.4,1408.11,8.4164,642.14,392,1590.07,2388.01,2388.04,9078.37,8152.62,38.88,23.3713,553.85,522.03
45,96,47.31,1402.07,8.4238,642.46,394,1585.39,2388.03,2388.02,9067.52,8153.6,38.89,23.3677,554.26,522.2
45,97,47.46,1416.06,8.434,642.84,395,1578.81,2388.04,2388.11,9069.26,8156.48,38.87,23.3329,554.15,521.8
45,98,47.44,1402.65,8.4396,642.84,392,1591.81,2387.99,2388.03,9079.36,8156.1,38.68,23.267,553.38,521.92
45,99,47.38,1405.05,8.4595,642.53,394,1591.41,2388.07,2388.04,9079.94,8152.12,38.87,23.3479,554.8,521.43
45,100,47.51,1403.26,8.4319,642.89,395,1591.7,2388.06,2387.97,9080.85,8156.89,38.71,23.299,554.07,521.46
45,101,47.5,1408.92,8.4351,642.58,394,1591.14,2388.04,2388.04,9071.98,8161.11,38.84,23.278,553.9,521.37
45,102,47.44,1407.72,8.4191,642.73,393,1591.97,2388.08,2388.02,9080.86,8155.51,39.0,23.3907,553.63,521.93
45,103,47.45,1398.91,8.3856,642.01,393,1591.76,2388.06,2388.09,9076.11,8147.46,38.88,23.2027,553.36,522.3
45,104,47.61,1396.56,8.3956,642.77,393,1590.06,2388.02,2388.1,9076.83,8153.44,38.7,23.2286,554.45,522.11
45,105,47.37,1406.54,8.4226,642.8,393,1592.17,2388.09,2388.06,9073.39,8154.49,39.02,23.3241,553.54,521.46
45,106,47.48,1409.05,8.4638,642.48,392,1585.6,2388.05,2388.09,9081.04,8159.22,38.73,23.1954,553.53,521.22
45,107,47.38,1397.23,8.4508,642.6,393,1587.39,2387.97,2388.05,9075.56,8156.4,38.89,23.2554,553.58,521.67
45,108,47.39,1410.68,8.4465,642.83,392,1596.88,2388.05,2388.04,9082.05,8157.78,38.95,23.2815,554.26,521.32
45,109,47.35,1405.34,8.4216,642.63,392,1588.53,2388.08,2388.08,9082.27,8157.53,38.83,23.2282,553.92,521.66
45,110,47.5,1397.98,8.4521,642.43,394,1592.76,2388.1,2388.04,9079.21,8158.54,38.87,23.3524,553.68,521.83
45,111,47.42,1405.0,8.3702,642.73,392,1592.62,2388.05,2388.1,9081.13,8152.87,38.82,23.2946,553.83,521.23
45,112,47.24,1412.62,8.4468,642.75,393,1589.28,2388.07,2388.03,9075.66,8156.27,38.93,23.3373,554.34,521.2
45,113,47.48,1408.3,8.3983,642.61,393,1596.68,2388.11,2388.08,9077.37,8155.87,38.85,23.2184,554.6,521.43
45,114,47.54,1415.25,8.4353,642.77,393,1588.77,2388.05,2388.09,9081.62,8163.4,38.62,23.2688,553.98,521.37
45,115,47.48,1408.69,8.4043,642.37,392,1591.74,2388.07,2388.04,9071.97,8151.08,38.84,23.2171,553.58,520.65
45,116,47.5,1410.1,8.4404,643.5,395,1590.02,2388.08,2388.08,9081.53,8156.89,39.11,23.354,553.26,521.24
45,117,47.43,1405.87,8.4499,642.77,394,1593.86,2388.1,2388.06,9076.75,8162.54,38.88,23.3067,553.47,521.7
45,118,47.6,1411.91,8.4546,642.34,393,1594.66,2388.07,2388.07,9077.11,8159.07,38.59,23.2377,552.67,520.97
45,119,47.6,1409.28,8.3939,642.7,393,1593.11,2388.09,2388.05,9075.14,8154.04,38.64,23.3484,553.29,521.34
45,120,47.45,1411.55,8.4351,642.61,393,1590.46,2388.04,2388.08,9077.02,8158.59,38.8,23.2702,552.47,521.48
45,121,47.48,1410.42,8.4685,642.58,393,1585.67,2388.07,2388.07,9080.91,8161.53,38.94,23.2883,552.3,521.55
45,122,47.54,1412.71,8.4408,643.23,394,1594.62,2388.09,2388.07,9080.9,8156.17,38.94,23.3446,553.88,520.54
45,123,47.57,1414.6,8.4785,642.7,394,1591.27,2388.09,2388.08,9082.27,8157.38,38.74,23.1985,552.59,521.33
45,124,47.49,1411.03,8.4639,642.56,395,1591.61,2388.03,2388.12,9083.98,8156.54,38.93,23.2577,552.59,522.0
45,125,47.66,1407.79,8.455,642.4,394,1596.69,2388.07,2388.09,9076.55,8153.38,38.78,23.2734,553.08,521.38
45,126,47.6,1410.67,8.4616,643.0,393,1592.58,2388.14,2388.09,9082.73,8157.24,38.78,23.1851,553.49,521.4
45,127,47.71,1408.21,8.4754,642.58,394,1591.46,2388.09,2388.11,9081.53,8155.81,38.66,23.3873,552.81,521.84
